01,19,20
01,19,27
01,19,30
01,19,32
01,20,27
01,20,30
01,20,32
01,27,30
01,27,32
01,30,32
19,20,27
19,20,30
19,20,32
19,27,30
19,27,32
19,30,32
20,27,30
20,27,32
20,30,32
27,30,32
03,07,08
03,07,18
03,07,27
03,07,36
03,08,18
03,08,27
03,08,36
03,18,27
03,18,36
03,27,36
07,08,18
07,08,27
07,08,36
07,18,27
07,18,36
07,27,36
08,18,27
08,18,36
08,27,36
18,27,36
07,16,18
07,16,32
07,16,34
07,16,44
07,18,32
07,18,34
07,18,44
07,32,34
07,32,44
07,34,44
16,18,32
16,18,34
16,18,44
16,32,34
16,32,44
16,34,44
18,32,34
18,32,44
18,34,44
32,34,44
03,20,23
03,20,30
03,20,33
03,20,35
03,23,30
03,23,33
03,23,35
03,30,33
03,30,35
03,33,35
20,23,30
20,23,33
20,23,35
20,30,33
20,30,35
20,33,35
23,30,33
23,30,35
23,33,35
30,33,35
01,24,25
01,24,31
01,24,39
01,24,40
01,25,31
01,25,39
01,25,40
01,31,39
01,31,40
01,39,40
24,25,31
24,25,39
24,25,40
24,31,39
24,31,40
24,39,40
25,31,39
25,31,40
25,39,40
31,39,40
05,08,26
05,08,29
05,08,35
05,08,44
05,26,29
05,26,35
05,26,44
05,29,35
05,29,44
05,35,44
08,26,29
08,26,35
08,26,44
08,29,35
08,29,44
08,35,44
26,29,35
26,29,44
26,35,44
29,35,44
01,06,12
01,06,20
01,06,36
01,06,39
01,12,20
01,12,36
01,12,39
01,20,36
01,20,39
01,36,39
06,12,20
06,12,36
06,12,39
06,20,36
06,20,39
06,36,39
12,20,36
12,20,39
12,36,39
20,36,39
06,14,19
06,14,22
06,14,40
06,14,42
06,19,22
06,19,40
06,19,42
06,22,40
06,22,42
06,40,42
14,19,22
14,19,40
14,19,42
14,22,40
14,22,42
14,40,42
19,22,40
19,22,42
19,40,42
22,40,42
10,23,25
10,23,26
10,23,30
10,23,41
10,25,26
10,25,30
10,25,41
10,26,30
10,26,41
10,30,41
23,25,26
23,25,30
23,25,41
23,26,30
23,26,41
23,30,41
25,26,30
25,26,41
25,30,41
26,30,41
02,10,13
02,10,15
02,10,22
02,10,36
02,13,15
02,13,22
02,13,36
02,15,22
02,15,36
02,22,36
10,13,15
10,13,22
10,13,36
10,15,22
10,15,36
10,22,36
13,15,22
13,15,36
13,22,36
15,22,36
06,08,21
06,08,28
06,08,30
06,08,35
06,21,28
06,21,30
06,21,35
06,28,30
06,28,35
06,30,35
08,21,28
08,21,30
08,21,35
08,28,30
08,28,35
08,30,35
21,28,30
21,28,35
21,30,35
28,30,35
05,08,34
05,08,38
05,08,39
05,08,41
05,34,38
05,34,39
05,34,41
05,38,39
05,38,41
05,39,41
08,34,38
08,34,39
08,34,41
08,38,39
08,38,41
08,39,41
34,38,39
34,38,41
34,39,41
38,39,41
06,10,21
06,10,23
06,10,28
06,10,39
06,21,23
06,21,28
06,21,39
06,23,28
06,23,39
06,28,39
10,21,23
10,21,28
10,21,39
10,23,28
10,23,39
10,28,39
21,23,28
21,23,39
21,28,39
23,28,39
